#please cite:
#1.Zhou KR, Liu S, Cai L, Bin L, et al. ENCORI: The Encyclopedia of RNA Interactomes.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000062	hsa-let-7a-5p	ENSG00000085063	CD59	protein_coding	chr11	33728061	33728067	33728060	33728085	-	26	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000110436	SLC1A2	protein_coding	chr11	35279559	35279564	35279559	35279564	-	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000175104	TRAF6	protein_coding	chr11	36511117	36511122	36511117	36511122	-	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000175274	TP53I11	protein_coding	chr11	44956177	44956182	44956177	44956182	-	6	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000149187	CELF1	protein_coding	chr11	47492501	47492507	47492501	47492507	-	8	0	AGO1-4,AGO2	0	0	0	0	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000109920	FNBP4	protein_coding	chr11	47738495	47738500	47738495	47738500	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000030066	NUP160	protein_coding	chr11	47861410	47861416	47861409	47861431	-	19	2	AGO1,AGO1-4,AGO2	0	0	1	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000134817	APLNR	protein_coding	chr11	57001148	57001153	57001148	57001153	-	1	0	AGO1-4	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000149150	SLC43A1	protein_coding	chr11	57252256	57252261	57252256	57252261	-	1	0	AGO1	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000197629	MPEG1	protein_coding	chr11	58976887	58976894	58976887	58976894	-	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000166889	PATL1	protein_coding	chr11	59405304	59405309	59405304	59405311	-	7	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000166889	PATL1	protein_coding	chr11	59405836	59405841	59405836	59405841	-	8	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000149532	CPSF7	protein_coding	chr11	61171401	61171406	61171401	61171406	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000011347	SYT7	protein_coding	chr11	61283476	61283482	61283475	61283503	-	1	0	AGO1-4	1	0	0	1	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000011347	SYT7	protein_coding	chr11	61291963	61291991	61291963	61291991	-	3	0	AGO1-4	0	0	0	1	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000149485	FADS1	protein_coding	chr11	61567636	61567641	61567636	61567641	-	4	0	AGO1-4	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000221968	FADS3	protein_coding	chr11	61641295	61641301	61641294	61641322	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	1	13
MIMAT0000062	hsa-let-7a-5p	ENSG00000221968	FADS3	protein_coding	chr11	61644384	61644412	61644384	61644412	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	13
MIMAT0000062	hsa-let-7a-5p	ENSG00000221968	FADS3	protein_coding	chr11	61646840	61646868	61646840	61646868	-	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	13
MIMAT0000062	hsa-let-7a-5p	ENSG00000149541	B3GAT3	protein_coding	chr11	62382792	62382798	62382791	62382812	-	1	0	AGO1-4	1	0	0	0	1	0	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000089597	GANAB	protein_coding	chr11	62392639	62392645	62392638	62392661	-	8	0	AGO1-4,AGO2	1	0	0	0	1	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000168569	TMEM223	protein_coding	chr11	62557796	62557801	62557796	62557801	-	1	0	AGO1-4	1	0	0	0	0	0	0	10
MIMAT0000062	hsa-let-7a-5p	ENSG00000168067	MAP4K2	protein_coding	chr11	64570036	64570064	64570036	64570064	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000162241	SLC25A45	protein_coding	chr11	65142878	65142883	65142878	65142883	-	1	0	AGO2	1	0	0	0	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000175573	C11orf68	protein_coding	chr11	65684601	65684606	65684601	65684606	-	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000175376	EIF1AD	protein_coding	chr11	65764840	65764845	65764840	65764845	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000174684	B4GAT1	protein_coding	chr11	66113267	66113273	66113266	66113294	-	10	0	AGO1-4,AGO2	1	0	0	1	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000174684	B4GAT1	protein_coding	chr11	66113319	66113324	66113318	66113346	-	10	0	AGO1-4,AGO2	1	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000174080	CTSF	protein_coding	chr11	66331285	66331290	66331284	66331304	-	1	0	AGO2	1	1	0	0	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000162105	SHANK2	protein_coding	chr11	70317545	70317550	70317545	70317550	-	2	0	AGO1-4	1	0	1	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000110200	ANAPC15	protein_coding	chr11	71820694	71820699	71820693	71820699	-	3	0	AGO1-4,AGO2	1	0	0	0	0	1	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000162129	CLPB	protein_coding	chr11	72004285	72004290	72004285	72004290	-	1	0	AGO1	1	0	0	0	0	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000186642	PDE2A	protein_coding	chr11	72292402	72292430	72292402	72292430	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000165434	PGM2L1	protein_coding	chr11	74043553	74043558	74043552	74043558	-	21	0	AGO1-4,AGO2	1	0	0	0	0	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000165434	PGM2L1	protein_coding	chr11	74043615	74043621	74043614	74043634	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	1	1	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000175538	KCNE3	protein_coding	chr11	74167451	74167458	74167450	74167478	-	2	0	AGO2	1	0	0	1	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000175536	LIPT2	protein_coding	chr11	74202992	74202998	74202991	74203013	-	8	0	AGO1-4,AGO2	0	0	0	0	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000149269	PAK1	protein_coding	chr11	77033224	77033230	77033223	77033244	-	1	0	AGO2	1	0	0	0	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000048649	RSF1	protein_coding	chr11	77375634	77375640	77375634	77375640	-	1	0	AGO1-4	0	0	0	0	0	0	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000151364	KCTD14	protein_coding	chr11	77726952	77726958	77726951	77726974	-	1	0	AGO2	1	0	1	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000188997	KCTD21	protein_coding	chr11	77882360	77882366	77882359	77882387	-	11	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000033327	GAB2	protein_coding	chr11	77927475	77927481	77927475	77927482	-	1	0	AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000033327	GAB2	protein_coding	chr11	77929902	77929908	77929902	77929908	-	1	0	AGO1-4	1	0	1	0	0	0	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000137513	NARS2	protein_coding	chr11	78147470	78147477	78147469	78147490	-	7	0	AGO1,AGO2	1	0	0	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000174804	FZD4	protein_coding	chr11	86657150	86657156	86657149	86657177	-	5	0	AGO1-4,AGO2	1	0	0	1	1	1	1	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000174804	FZD4	protein_coding	chr11	86663286	86663314	86663286	86663314	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2
MIMAT0000062	hsa-let-7a-5p	ENSG00000109861	CTSC	protein_coding	chr11	88058912	88058917	88058911	88058939	-	2	0	AGO2	1	0	1	1	0	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000109861	CTSC	protein_coding	chr11	88059419	88059425	88059418	88059446	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149212	SESN3	protein_coding	chr11	94901719	94901726	94901719	94901747	-	8	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000087053	MTMR2	protein_coding	chr11	95566398	95566403	95566398	95566403	-	1	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000082175	PGR	protein_coding	chr11	100907777	100907783	100907777	100907783	-	2	0	AGO1-4	0	0	1	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000196611	MMP1	protein_coding	chr11	102661010	102661015	102661009	102661037	-	6	0	AGO1-4,AGO2	1	0	0	1	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000170903	MSANTD4	protein_coding	chr11	105879752	105879757	105879752	105879757	-	8	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000170903	MSANTD4	protein_coding	chr11	105879848	105879853	105879847	105879867	-	4	0	AGO1-4,AGO2	1	0	1	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000137710	RDX	protein_coding	chr11	110101614	110101620	110101613	110101641	-	18	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000186318	BACE1	protein_coding	chr11	117158764	117158771	117158764	117158771	-	1	0	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000186174	BCL9L	protein_coding	chr11	118768839	118768844	118768839	118768844	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000137700	SLC37A4	protein_coding	chr11	118895181	118895186	118895181	118895186	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000149428	HYOU1	protein_coding	chr11	118915673	118915678	118915673	118915678	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000149428	HYOU1	protein_coding	chr11	118916120	118916125	118916120	118916125	-	2	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000172269	DPAGT1	protein_coding	chr11	118967682	118967687	118967681	118967709	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000172269	DPAGT1	protein_coding	chr11	118971429	118971457	118971429	118971457	-	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166261	ZNF202	protein_coding	chr11	123596571	123596576	123596571	123596578	-	3	0	AGO2	1	0	1	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000174370	C11orf45	protein_coding	chr11	128769739	128769744	128769739	128769744	-	1	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000134909	ARHGAP32	protein_coding	chr11	128963533	128963555	128963533	128963555	-	2	0	AGO2	0	1	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000134917	ADAMTS8	protein_coding	chr11	130275076	130275082	130275075	130275103	-	1	0	AGO2	1	0	1	1	1	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000148985	PGAP2	protein_coding	chr11	3845227	3845248	3845220	3845248	+	5	0	AGO1-4,AGO2	0	1	0	1	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000166402	TUB	protein_coding	chr11	8126519	8126524	8126519	8126524	+	1	0	AGO1	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000148926	ADM	protein_coding	chr11	10328841	10328848	10328841	10328848	+	16	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000170242	USP47	protein_coding	chr11	11978159	11978164	11978137	11978165	+	17	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000197702	PARVA	protein_coding	chr11	12552105	12552125	12552105	12552125	+	2	0	AGO1-4	0	1	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000187079	TEAD1	protein_coding	chr11	12965386	12965393	12965386	12965393	+	2	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000129159	KCNC1	protein_coding	chr11	17795271	17795277	17795253	17795278	+	3	0	AGO1-4,AGO2	0	0	0	0	1	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000049449	RCN1	protein_coding	chr11	32126130	32126135	32126130	32126136	+	3	0	AGO1-4	1	0	0	0	0	0	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000285283	AL035078.4	protein_coding	chr11	32126130	32126135	32126130	32126136	+	3	0	AGO1-4	1	0	0	0	0	0	1	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000026508	CD44	protein_coding	chr11	35253091	35253096	35253091	35253096	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000166349	RAG1	protein_coding	chr11	36600991	36600996	36600969	36600997	+	2	0	AGO2	1	0	0	1	0	0	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000166352	C11orf74	protein_coding	chr11	36654873	36654895	36654873	36654895	+	4	0	AGO1-4,AGO2	0	0	0	0	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000166181	API5	protein_coding	chr11	43365464	43365471	43365464	43365471	+	7	0	AGO1,AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000052841	TTC17	protein_coding	chr11	43400833	43400861	43400833	43400861	+	19	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000181830	SLC35C1	protein_coding	chr11	45833740	45833746	45833724	45833747	+	2	0	AGO1-4,AGO2	1	0	0	0	1	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000121671	CRY2	protein_coding	chr11	45903933	45903939	45903921	45903940	+	28	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	1	1	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000165915	SLC39A13	protein_coding	chr11	47437168	47437173	47437168	47437173	+	2	0	AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000149131	SERPING1	protein_coding	chr11	57382083	57382089	57382083	57382089	+	1	0	AGO1-4	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000172409	CLP1	protein_coding	chr11	57427203	57427231	57427203	57427231	+	8	0	AGO1,AGO2	0	0	0	1	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000172409	CLP1	protein_coding	chr11	57429039	57429045	57429018	57429046	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000110042	DTX4	protein_coding	chr11	58973958	58973963	58973936	58973964	+	2	0	AGO1-4,AGO2	1	0	0	1	0	1	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000166900	STX3	protein_coding	chr11	59568663	59568669	59568642	59568670	+	25	0	AGO1-4,AGO2	1	0	1	1	1	1	1	15
MIMAT0000062	hsa-let-7a-5p	ENSG00000166927	MS4A7	protein_coding	chr11	60163392	60163397	60163370	60163398	+	1	0	AGO1-4	1	0	1	1	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000149483	TMEM138	protein_coding	chr11	61136393	61136399	61136379	61136400	+	4	4	AGO1-4,AGO2	1	0	1	0	1	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000134780	DAGLA	protein_coding	chr11	61496444	61496466	61496438	61496472	+	1	0	AGO1-4	0	0	0	2	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000168496	FEN1	protein_coding	chr11	61563993	61563998	61563993	61563998	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000134824	FADS2	protein_coding	chr11	61633458	61633464	61633458	61633464	+	2	1	AGO1-4	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000134824	FADS2	protein_coding	chr11	61634415	61634420	61634415	61634420	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000162222	TTC9C	protein_coding	chr11	62503002	62503008	62502981	62503009	+	9	0	AGO1-4,AGO2,AGO3	0	0	0	1	0	0	1	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000162222	TTC9C	protein_coding	chr11	62505949	62505954	62505949	62505954	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000184999	SLC22A10	protein_coding	chr11	63057422	63057442	63057422	63057442	+	1	0	AGO1-4	0	0	0	0	1	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000168005	SPINDOC	protein_coding	chr11	63594994	63595000	63594980	63595001	+	4	0	AGO1-4,AGO2	1	0	0	0	1	1	1	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000168005	SPINDOC	protein_coding	chr11	63595055	63595060	63595053	63595061	+	5	0	AGO1-4,AGO2	1	0	0	0	0	1	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000110583	NAA40	protein_coding	chr11	63722827	63722832	63722827	63722832	+	1	0	AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000110583	NAA40	protein_coding	chr11	63723852	63723857	63723852	63723857	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000173264	GPR137	protein_coding	chr11	64056919	64056925	64056905	64056926	+	5	0	AGO1-4,AGO2	1	0	0	0	1	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000110025	SNX15	protein_coding	chr11	64807338	64807344	64807338	64807344	+	1	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000273003	ARL2-SNX15	protein_coding	chr11	64807338	64807344	64807338	64807344	+	1	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000133884	DPF2	protein_coding	chr11	65120068	65120074	65120054	65120075	+	4	0	AGO1,AGO1-4	1	0	0	0	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000126391	FRMD8	protein_coding	chr11	65179813	65179818	65179813	65179818	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000175115	PACS1	protein_coding	chr11	65838153	65838176	65838153	65838176	+	3	0	AGO1-4,AGO2	0	1	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000175115	PACS1	protein_coding	chr11	66012069	66012074	66012069	66012074	+	4	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000174903	RAB1B	protein_coding	chr11	66043778	66043783	66043778	66043783	+	2	0	AGO1-4	1	0	0	0	0	0	0	0
MIMAT0000062	hsa-let-7a-5p	ENSG00000254986	DPP3	protein_coding	chr11	66276838	66276844	66276824	66276845	+	9	0	AGO1-4,AGO2	1	0	0	0	1	1	1	11
MIMAT0000062	hsa-let-7a-5p	ENSG00000173621	LRFN4	protein_coding	chr11	66627770	66627775	66627770	66627776	+	2	0	AGO1-4,AGO2	1	0	0	0	0	1	1	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000172613	RAD9A	protein_coding	chr11	67165283	67165289	67165267	67165290	+	11	0	AGO1-4,AGO2,AGO3	1	0	1	0	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67198948	67198968	67198940	67198968	+	8	0	AGO1,AGO1-4,AGO2	0	0	0	1	1	0	0	14
MIMAT0000062	hsa-let-7a-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67200868	67200889	67200861	67200889	+	3	0	AGO1-4	0	0	0	1	1	0	0	14
MIMAT0000062	hsa-let-7a-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67202517	67202531	67202503	67202537	+	2	0	AGO2	0	0	0	2	1	0	0	14
MIMAT0000062	hsa-let-7a-5p	ENSG00000110092	CCND1	protein_coding	chr11	69468264	69468269	69468242	69468270	+	34	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	0	1	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000110092	CCND1	protein_coding	chr11	69468923	69468928	69468901	69468929	+	15	0	AGO1-4,AGO2	1	0	0	1	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000131626	PPFIA1	protein_coding	chr11	70176319	70176339	70176319	70176339	+	9	0	AGO1-4,AGO2	0	0	0	0	1	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000077514	POLD3	protein_coding	chr11	74352541	74352548	74352541	74352548	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000078124	ACER3	protein_coding	chr11	76637616	76637637	76637616	76637637	+	3	0	AGO1-4,AGO2	0	0	0	0	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000078124	ACER3	protein_coding	chr11	76734716	76734722	76734704	76734723	+	1	0	AGO2	0	0	0	0	1	0	1	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000151365	THRSP	protein_coding	chr11	77778835	77778841	77778814	77778842	+	1	0	AGO1-4	1	0	1	1	1	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000171204	TMEM126B	protein_coding	chr11	85345605	85345626	85345605	85345626	+	1	2	AGO2	0	0	0	0	1	0	0	12
MIMAT0000062	hsa-let-7a-5p	ENSG00000166575	TMEM135	protein_coding	chr11	87034494	87034500	87034473	87034501	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	1	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000168876	ANKRD49	protein_coding	chr11	94231647	94231653	94231626	94231654	+	8	0	AGO1,AGO1-4,AGO2	0	0	1	1	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000168876	ANKRD49	protein_coding	chr11	94232354	94232360	94232333	94232361	+	12	0	AGO1-4,AGO2	1	0	1	1	1	1	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000196371	FUT4	protein_coding	chr11	94279554	94279559	94279554	94279559	+	1	0	AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000196371	FUT4	protein_coding	chr11	94280655	94280660	94280655	94280660	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000166025	AMOTL1	protein_coding	chr11	94605491	94605496	94605491	94605496	+	1	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166025	AMOTL1	protein_coding	chr11	94605568	94605573	94605568	94605573	+	1	0	AGO1-4	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000263465	SRSF8	protein_coding	chr11	94801704	94801709	94801704	94801709	+	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000263465	SRSF8	protein_coding	chr11	94803651	94803657	94803636	94803658	+	3	0	AGO1-4,AGO2	1	0	0	0	1	0	0	1
MIMAT0000062	hsa-let-7a-5p	ENSG00000149218	ENDOD1	protein_coding	chr11	94862951	94862956	94862951	94862956	+	1	0	AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000166037	CEP57	protein_coding	chr11	95564458	95564463	95564458	95564463	+	3	0	AGO2	1	0	0	0	0	0	0	5
MIMAT0000062	hsa-let-7a-5p	ENSG00000137691	C11orf70	protein_coding	chr11	101953948	101953953	101953948	101953953	+	1	0	AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000137693	YAP1	protein_coding	chr11	102103206	102103211	102103206	102103211	+	18	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4
MIMAT0000062	hsa-let-7a-5p	ENSG00000023445	BIRC3	protein_coding	chr11	102195177	102195198	102195177	102195198	+	3	0	AGO2	0	1	0	0	0	0	0	6
MIMAT0000062	hsa-let-7a-5p	ENSG00000149313	AASDHPPT	protein_coding	chr11	105967816	105967821	105967816	105967821	+	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000149313	AASDHPPT	protein_coding	chr11	105968094	105968099	105968094	105968099	+	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000179331	RAB39A	protein_coding	chr11	107833324	107833331	107833311	107833332	+	4	0	AGO1-4,AGO2	1	0	0	0	1	0	0	9
MIMAT0000062	hsa-let-7a-5p	ENSG00000149311	ATM	protein_coding	chr11	108239484	108239489	108239484	108239489	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000150768	DLAT	protein_coding	chr11	111916602	111916630	111916602	111916630	+	7	2	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000150768	DLAT	protein_coding	chr11	111934001	111934006	111934001	111934006	+	8	0	AGO1,AGO2	1	0	0	0	0	0	0	7
MIMAT0000062	hsa-let-7a-5p	ENSG00000150776	NKAPD1	protein_coding	chr11	111955270	111955276	111955249	111955277	+	17	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	3
MIMAT0000062	hsa-let-7a-5p	ENSG00000150787	PTS	protein_coding	chr11	112104574	112104595	112104574	112104595	+	1	0	AGO2	0	0	0	0	1	0	0	8
MIMAT0000062	hsa-let-7a-5p	ENSG00000118058	KMT2A	protein_coding	chr11	118321063	118321069	118321063	118321069	+	1	0	AGO1-4	0	0	1	0	0	0	0	4
